Name,Set,Rarity,Id,Market Price
Great White,Speed Duel: Attack from the Deep,Common, SBAD-EN021,$0.15
Blade Knight,Speed Duel: Attack from the Deep,Ultra, SBAD-EN006,$8.90
Big Wave Small Wave,Speed Duel: Attack from the Deep,Common, SBAD-EN032,$0.16
Gilford the Lightning,Speed Duel: Attack from the Deep,Ultra, SBAD-EN008,$2.92
Sonic Bird,Speed Duel: Attack from the Deep,Ultra, SBAD-EN011,$2.26
Speed Duel: Attack from the Deep Booster Box,Speed Duel: Attack from the Deep,Pack, Pack,$37.65
Levia-Dragon - Daedalus,Speed Duel: Attack from the Deep,Ultra, SBAD-EN025,$4.01
Speed Duel: Attack from the Deep Booster Pack,Speed Duel: Attack from the Deep,Pack, Pack,$1.51
Fishborg Planter,Speed Duel: Attack from the Deep,Common, SBAD-EN027,$0.15
Slushy,Speed Duel: Attack from the Deep,Common, SBAD-EN029,$0.14
Pyramid of Wonders,Speed Duel: Attack from the Deep,Common, SBAD-EN020,$0.14
Lost Blue Breaker,Speed Duel: Attack from the Deep,Common, SBAD-EN026,$0.16
High Tide Gyojin,Speed Duel: Attack from the Deep,Common, SBAD-EN022,$0.15
Robbin' Zombie,Speed Duel: Attack from the Deep,Common, SBAD-EN016,$0.13
Mythic Depths,Speed Duel: Attack from the Deep,Super, SBAD-ENS02,$0.47
Imairuka,Speed Duel: Attack from the Deep,Common, SBAD-EN028,$0.14
Power of Kaishin,Speed Duel: Attack from the Deep,Common, SBAD-EN030,$0.15
Ready for Intercepting,Speed Duel: Attack from the Deep,Common, SBAD-EN044,$0.20
Sword of Dark Destruction,Speed Duel: Attack from the Deep,Common, SBAD-EN019,$0.15
Viral Infection,Speed Duel: Attack from the Deep,Ultra, SBAD-ENS05,$1.69
It's My Lucky Day!,Speed Duel: Attack from the Deep,Super, SBAD-ENS04,$0.60
Warrior Elimination,Speed Duel: Attack from the Deep,Common, SBAD-EN041,$0.12
Dweller in the Depths,Speed Duel: Attack from the Deep,Common, SBAD-EN007,$0.12
Great Phantom Thief,Speed Duel: Attack from the Deep,Common, SBAD-EN012,$0.14
Catch of the Day,Speed Duel: Attack from the Deep,Super, SBAD-ENS03,$0.42
Warrior Dai Grepher,Speed Duel: Attack from the Deep,Common, SBAD-EN035,$0.13
Amazoness Trainee,Speed Duel: Attack from the Deep,Common, SBAD-EN015,$0.25
Fulfillment of the Contract,Speed Duel: Attack from the Deep,Common, SBAD-EN014,$0.15
Theban Nightmare,Speed Duel: Attack from the Deep,Common, SBAD-EN038,$0.13
The World's Greatest Fisherman,Speed Duel: Attack from the Deep,Ultra, SBAD-ENS01,$0.73
Magical Undertaker,Speed Duel: Attack from the Deep,Common, SBAD-EN004,$0.12
Infernity Beast,Speed Duel: Attack from the Deep,Common, SBAD-EN039,$0.14
Djinn Disserere of Rituals,Speed Duel: Attack from the Deep,Common, SBAD-EN013,$0.14
Arcane Barrier,Speed Duel: Attack from the Deep,Common, SBAD-EN005,$0.12
The Forceful Checkpoint,Speed Duel: Attack from the Deep,Ultra, SBAD-EN045,$1.61
Blue-Eyes White Dragon,Speed Duel: Battle City Box,Common, SBCB-EN087,$1.19
Pre-Preparation of Rites,Speed Duel: Battle City Box,Common, SBCB-EN121,$1.30
Kycoo the Ghost Destroyer,Speed Duel: Battle City Box,Common, SBCB-EN006,$0.75
Red-Eyes Black Dragon,Speed Duel: Battle City Box,Common, SBCB-EN167,$1.13
Cosmic Cyclone,Speed Duel: Battle City Box,Common, SBCB-EN142,$2.29
Nobleman of Crossout,Speed Duel: Battle City Box,Common, SBCB-EN138,$0.73
Slifer the Sky Dragon,Speed Duel: Battle City Box,Secret, SBCB-EN201,$3.15
The Winged Dragon of Ra,Speed Duel: Battle City Box,Secret, SBCB-EN203,$4.18
Buster Blader (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN003,$4.21
Foolish Burial,Speed Duel: Battle City Box,Common, SBCB-EN139,$1.27
Obelisk the Tormentor,Speed Duel: Battle City Box,Secret, SBCB-EN202,$3.32
Polymerization,Speed Duel: Battle City Box,Common, SBCB-EN011,$1.33
Night Assailant,Speed Duel: Battle City Box,Common, SBCB-EN114,$1.48
Breaker the Magical Warrior,Speed Duel: Battle City Box,Common, SBCB-EN008,$1.10
"Valhalla, Hall of the Fallen (Secret)",Speed Duel: Battle City Box,Secret, SBCB-EN141,$1.64
Fire Formation - Tenki,Speed Duel: Battle City Box,Common, SBCB-EN057,$2.28
Banisher of the Radiance,Speed Duel: Battle City Box,Common, SBCB-EN179,$0.29
Metaverse (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN020,$3.68
Waboku,Speed Duel: Battle City Box,Common, SBCB-EN143,$0.60
Lost Wind (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN146,$1.92
Negate Attack,Speed Duel: Battle City Box,Common, SBCB-EN103,$0.23
Speed Duel: Battle City Box,Speed Duel: Battle City Box,Pack, Pack,$46.62
Dark Magician,Speed Duel: Battle City Box,Common, SBCB-EN001,$0.50
Spell Canceller (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN174,$1.48
Book of Moon,Speed Duel: Battle City Box,Common, SBCB-EN013,$2.04
Destruction Swordsman Fusion,Speed Duel: Battle City Box,Common, SBCB-EN015,$0.78
Draining Shield,Speed Duel: Battle City Box,Common, SBCB-EN164,$0.73
Judgment of Anubis,Speed Duel: Battle City Box,Common, SBCB-EN194,$0.26
"Buster Blader, the Destruction Swordmaster",Speed Duel: Battle City Box,Common, SBCB-EN182,$0.27
Foolish Burial (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN139,$6.30
Reinforcement of the Army (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN160,$16.85
Union Hangar (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN077,$1.46
Freed the Matchless General,Speed Duel: Battle City Box,Common, SBCB-EN149,$0.19
Magic Drain,Speed Duel: Battle City Box,Common, SBCB-EN104,$0.21
Lost Wind,Speed Duel: Battle City Box,Common, SBCB-EN146,$0.64
Fire Formation - Tenki (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN057,$7.73
Reinforcement of the Army,Speed Duel: Battle City Box,Common, SBCB-EN160,$0.58
Jinzo,Speed Duel: Battle City Box,Common, SBCB-EN147,$0.45
Emblem of Dragon Destroyer,Speed Duel: Battle City Box,Common, SBCB-EN014,$0.25
Union Hangar,Speed Duel: Battle City Box,Common, SBCB-EN077,$0.37
Nobleman of Crossout (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN138,$13.55
X-Head Cannon,Speed Duel: Battle City Box,Common, SBCB-EN063,$0.21
Metaverse,Speed Duel: Battle City Box,Common, SBCB-EN020,$0.46
Cosmic Cyclone (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN142,$10.09
Valkyrion the Magna Warrior (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN022,$1.73
Airknight Parshath,Speed Duel: Battle City Box,Common, SBCB-EN132,$0.47
Mind Crush,Speed Duel: Battle City Box,Common, SBCB-EN036,$0.28
Red-Eyes Black Dragon (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN167,$9.92
Z-Metal Tank,Speed Duel: Battle City Box,Common, SBCB-EN065,$0.21
"Valhalla, Hall of the Fallen",Speed Duel: Battle City Box,Common, SBCB-EN141,$0.47
Nobleman of Extermination,Speed Duel: Battle City Box,Common, SBCB-EN117,$0.24
United We Stand,Speed Duel: Battle City Box,Common, SBCB-EN074,$0.52
De-Fusion,Speed Duel: Battle City Box,Common, SBCB-EN012,$0.20
Pitch-Black Warwolf,Speed Duel: Battle City Box,Common, SBCB-EN178,$0.20
Blowback Dragon,Speed Duel: Battle City Box,Common, SBCB-EN176,$0.29
Widespread Ruin,Speed Duel: Battle City Box,Common, SBCB-EN122,$0.23
Magnetic Field,Speed Duel: Battle City Box,Common, SBCB-EN034,$0.88
Y-Dragon Head,Speed Duel: Battle City Box,Common, SBCB-EN064,$0.23
Delta The Magnet Warrior,Speed Duel: Battle City Box,Common, SBCB-EN026,$0.24
Fusion Recycling Plant,Speed Duel: Battle City Box,Common, SBCB-EN016,$0.25
Soul Exchange,Speed Duel: Battle City Box,Common, SBCB-EN098,$0.22
Creature Swap,Speed Duel: Battle City Box,Common, SBCB-EN159,$0.30
YZ-Tank Dragon,Speed Duel: Battle City Box,Common, SBCB-EN086,$0.22
XY-Dragon Cannon,Speed Duel: Battle City Box,Common, SBCB-EN083,$0.24
Dark Magician (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN001,$6.42
Union Scramble,Speed Duel: Battle City Box,Common, SBCB-EN082,$0.22
XZ-Tank Cannon,Speed Duel: Battle City Box,Common, SBCB-EN085,$0.27
Exiled Force,Speed Duel: Battle City Box,Common, SBCB-EN151,$0.22
Beta The Magnet Warrior,Speed Duel: Battle City Box,Common, SBCB-EN024,$0.23
Blue-Eyes White Dragon (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN087,$13.75
Swift Gaia the Fierce Knight (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN005,$1.19
Buster Blader,Speed Duel: Battle City Box,Common, SBCB-EN003,$0.37
Jinzo (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN147,$10.48
Mage Power,Speed Duel: Battle City Box,Common, SBCB-EN100,$0.30
Spell Canceller,Speed Duel: Battle City Box,Common, SBCB-EN174,$0.24
XYZ-Dragon Cannon,Speed Duel: Battle City Box,Common, SBCB-EN084,$0.19
Banisher of the Light,Speed Duel: Battle City Box,Common, SBCB-EN171,$0.26
Wall of Illusion,Speed Duel: Battle City Box,Common, SBCB-EN113,$0.24
Airknight Parshath (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN132,$12.09
Valkyrion the Magna Warrior,Speed Duel: Battle City Box,Common, SBCB-EN022,$0.22
Breaker the Magical Warrior (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN008,$13.01
Psychic Shockwave,Speed Duel: Battle City Box,Common, SBCB-EN165,$0.23
Shrink,Speed Duel: Battle City Box,Common, SBCB-EN099,$0.22
Swamp Mirrorer,Speed Duel: Battle City Box,Common, SBCB-EN199,$0.22
Mirror Wall,Speed Duel: Battle City Box,Common, SBCB-EN193,$0.29
Alpha The Magnet Warrior,Speed Duel: Battle City Box,Common, SBCB-EN023,$0.22
Dimensional Alchemist,Speed Duel: Battle City Box,Common, SBCB-EN136,$0.21
Vorse Raider,Speed Duel: Battle City Box,Common, SBCB-EN091,$0.17
Cyber Harpie Lady,Speed Duel: Battle City Box,Common, SBCB-EN173,$0.68
Dark Paladin,Speed Duel: Battle City Box,Common, SBCB-EN021,$0.54
Dark Paladin (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN021,$17.72
Magnet Force,Speed Duel: Battle City Box,Common, SBCB-EN040,$0.25
Frontline Base,Speed Duel: Battle City Box,Common, SBCB-EN075,$0.22
Twin-Barrel Dragon,Speed Duel: Battle City Box,Common, SBCB-EN180,$0.26
Paladin of White Dragon,Speed Duel: Battle City Box,Common, SBCB-EN185,$0.22
The Warrior Returning Alive,Speed Duel: Battle City Box,Common, SBCB-EN161,$0.22
Dark Magic Curtain,Speed Duel: Battle City Box,Common, SBCB-EN010,$0.26
Dunames Dark Witch,Speed Duel: Battle City Box,Common, SBCB-EN168,$0.23
White Dragon Ritual,Speed Duel: Battle City Box,Common, SBCB-EN189,$0.22
Mudora,Speed Duel: Battle City Box,Common, SBCB-EN128,$0.13
Masked Beast Des Gardius (Secret),Speed Duel: Battle City Box,Secret, SBCB-EN107,$1.15
Rare Metalmorph,Speed Duel: Battle City Box,Common, SBCB-EN080,$0.18
Manticore of Darkness,Speed Duel: Battle City Box,Common, SBCB-EN049,$0.19
Drop Off,Speed Duel: Battle City Box,Common, SBCB-EN145,$0.21
Acid Trap Hole,Speed Duel: Battle City Box,Common, SBCB-EN102,$0.13
Gamma The Magnet Warrior,Speed Duel: Battle City Box,Common, SBCB-EN025,$0.21
Lightning Blade,Speed Duel: Battle City Box,Common, SBCB-EN158,$0.14
Skilled White Magician,Speed Duel: Battle City Box,Common, SBCB-EN007,$0.25
Ritual Raven,Speed Duel: Battle City Box,Common, SBCB-EN115,$0.16
Embodiment of Apophis,Speed Duel: Battle City Box,Common, SBCB-EN195,$0.21
Block Golem,Speed Duel: Battle City Box,Common, SBCB-EN032,$0.24
Guardian Angel Joan,Speed Duel: Battle City Box,Common, SBCB-EN134,$0.21
Des Lacooda,Speed Duel: Battle City Box,Common, SBCB-EN154,$0.17
Magnet Conversion,Speed Duel: Battle City Box,Common, SBCB-EN041,$0.18
Machine Assembly Line,Speed Duel: Battle City Box,Common, SBCB-EN076,$0.20
Swift Gaia the Fierce Knight,Speed Duel: Battle City Box,Common, SBCB-EN005,$0.28
Kelbek,Speed Duel: Battle City Box,Common, SBCB-EN130,$0.15
Masked Beast Des Gardius,Speed Duel: Battle City Box,Common, SBCB-EN107,$0.30
Destroyer Golem,Speed Duel: Battle City Box,Common, SBCB-EN028,$0.14
Ally of Justice Clausolas,Speed Duel: Battle City Box,Common, SBCB-EN169,$0.19
La Jinn the Mystical Genie of the Lamp,Speed Duel: Battle City Box,Common, SBCB-EN090,$0.13
Jade Knight,Speed Duel: Battle City Box,Common, SBCB-EN069,$0.14
Heavy Mech Support Platform,Speed Duel: Battle City Box,Common, SBCB-EN066,$0.14
Hidden Armory,Speed Duel: Battle City Box,Common, SBCB-EN163,$0.18
Beast of Talwar,Speed Duel: Battle City Box,Common, SBCB-EN111,$0.13
The Mask of Remnants,Speed Duel: Battle City Box,Common, SBCB-EN119,$0.22
Amplifier,Speed Duel: Battle City Box,Common, SBCB-EN157,$0.20
Giant Soldier of Stone,Speed Duel: Battle City Box,Common, SBCB-EN027,$0.12
Final Attack Orders,Speed Duel: Battle City Box,Common, SBCB-EN105,$0.14
Machina Gearframe,Speed Duel: Battle City Box,Common, SBCB-EN071,$0.23
Granmarg the Rock Monarch,Speed Duel: Battle City Box,Common, SBCB-EN030,$0.17
Fusion Party!,Speed Duel: Battle City Box,Common, SBCB-ENS17,$0.28
Ritual Ceremony,Speed Duel: Battle City Box,Common, SBCB-ENS18,$0.38
Saggi the Dark Clown,Speed Duel: Battle City Box,Common, SBCB-EN088,$0.20
The Fiend Megacyber,Speed Duel: Battle City Box,Common, SBCB-EN148,$0.15
"It's No Monster, It's a God!",Speed Duel: Battle City Box,Common, SBCB-ENS02,$0.23
Strike Ninja,Speed Duel: Battle City Box,Common, SBCB-EN175,$0.19
Maha Vailo,Speed Duel: Battle City Box,Common, SBCB-EN093,$0.20
Storm,Speed Duel: Battle City Box,Common, SBCB-EN191,$0.15
Regenerating Mummy,Speed Duel: Battle City Box,Common, SBCB-EN177,$0.18
Swarm of Locusts,Speed Duel: Battle City Box,Common, SBCB-EN153,$0.20
Silent Doom,Speed Duel: Battle City Box,Common, SBCB-EN101,$0.15
Rope of Life,Speed Duel: Battle City Box,Common, SBCB-EN144,$0.10
The Masked Beast,Speed Duel: Battle City Box,Common, SBCB-EN116,$0.15
Spear Dragon,Speed Duel: Battle City Box,Common, SBCB-EN095,$0.20
Giant Rat,Speed Duel: Battle City Box,Common, SBCB-EN047,$0.24
Formation Union,Speed Duel: Battle City Box,Common, SBCB-EN079,$0.12
The Rock Spirit,Speed Duel: Battle City Box,Common, SBCB-EN029,$0.26
Attack the Moon!,Speed Duel: Battle City Box,Common, SBCB-EN033,$0.15
Archfiend of Gilfer,Speed Duel: Battle City Box,Common, SBCB-EN004,$0.17
Rock Bombardment,Speed Duel: Battle City Box,Common, SBCB-EN037,$0.13
Zombyra the Dark,Speed Duel: Battle City Box,Common, SBCB-EN094,$0.17
Swordstalker,Speed Duel: Battle City Box,Common, SBCB-EN089,$0.13
Aqua Madoor,Speed Duel: Battle City Box,Common, SBCB-EN002,$0.18
Grand Tiki Elder,Speed Duel: Battle City Box,Common, SBCB-EN109,$0.16
Skelengel,Speed Duel: Battle City Box,Common, SBCB-EN131,$0.15
Zolga,Speed Duel: Battle City Box,Common, SBCB-EN129,$0.15
Gazelle the King of Mythical Beasts,Speed Duel: Battle City Box,Common, SBCB-EN042,$0.14
Copy Knight,Speed Duel: Battle City Box,Common, SBCB-EN198,$0.16
Phantom Beast Wild-Horn,Speed Duel: Battle City Box,Common, SBCB-EN045,$0.18
Delta Tri,Speed Duel: Battle City Box,Common, SBCB-EN073,$0.16
Cestus of Dagla,Speed Duel: Battle City Box,Common, SBCB-EN140,$0.16
Swarm of Scarabs,Speed Duel: Battle City Box,Common, SBCB-EN152,$0.20
Skilled Blue Magician,Speed Duel: Battle City Box,Common, SBCB-EN181,$0.21
I'm Just Gonna Attack!,Speed Duel: Battle City Box,Common, SBCB-ENS12,$0.24
Inspiration,Speed Duel: Battle City Box,Common, SBCB-EN106,$0.14
Curse of the Masked Beast,Speed Duel: Battle City Box,Common, SBCB-EN120,$0.21
Machine King - 3000 B.C.,Speed Duel: Battle City Box,Common, SBCB-EN197,$0.13
Union Combination,Speed Duel: Battle City Box,Common, SBCB-ENS07,$0.31
Falchion Beta,Speed Duel: Battle City Box,Common, SBCB-EN070,$0.14
Hammer Shot,Speed Duel: Battle City Box,Common, SBCB-EN162,$0.22
Berfomet,Speed Duel: Battle City Box,Common, SBCB-EN043,$0.16
Opticlops,Speed Duel: Battle City Box,Common, SBCB-EN112,$0.15
Bazoo the Soul-Eater,Speed Duel: Battle City Box,Common, SBCB-EN048,$0.21
DUCKER Mobile Cannon,Speed Duel: Battle City Box,Common, SBCB-EN068,$0.14
Kaiser Glider,Speed Duel: Battle City Box,Common, SBCB-EN096,$0.13
Dark Scorpion - Meanae the Thorn,Speed Duel: Battle City Box,Common, SBCB-EN156,$0.15
Magnetic Attraction,Speed Duel: Battle City Box,Common, SBCB-ENS15,$0.42
No More Mrs. Nice Mai!,Speed Duel: Battle City Box,Common, SBCB-ENS11,$0.26
Revival of Dokurorider,Speed Duel: Battle City Box,Common, SBCB-EN187,$0.23
Dark Smog,Speed Duel: Battle City Box,Common, SBCB-EN126,$0.27
Horn of the Phantom Beast,Speed Duel: Battle City Box,Common, SBCB-EN061,$0.16
Bark of Dark Ruler,Speed Duel: Battle City Box,Common, SBCB-EN124,$0.14
Power of Friendship,Speed Duel: Battle City Box,Common, SBCB-ENS16,$0.31
"Green Baboon, Defender of the Forest",Speed Duel: Battle City Box,Common, SBCB-EN053,$0.20
Spell Purification,Speed Duel: Battle City Box,Common, SBCB-EN196,$0.11
Riryoku Field,Speed Duel: Battle City Box,Common, SBCB-EN059,$0.11
Quantum Cat,Speed Duel: Battle City Box,Common, SBCB-EN200,$0.20
Chimera the Flying Mythical Beast,Speed Duel: Battle City Box,Common, SBCB-EN062,$0.17
Solitary Sword of Poison,Speed Duel: Battle City Box,Common, SBCB-EN078,$0.16
Darklight,Speed Duel: Battle City Box,Common, SBCB-EN019,$0.16
Digging for Gold,Speed Duel: Battle City Box,Common, SBCB-ENS20,$0.34
Behemoth the King of All Animals,Speed Duel: Battle City Box,Common, SBCB-EN052,$0.20
Rocket Warrior,Speed Duel: Battle City Box,Common, SBCB-EN172,$0.14
The Psychic Duelist,Speed Duel: Battle City Box,Common, SBCB-ENS05,$0.47
The Big March of Animals,Speed Duel: Battle City Box,Common, SBCB-EN055,$0.12
Performance of Sword,Speed Duel: Battle City Box,Common, SBCB-EN183,$0.13
Machina Peacekeeper,Speed Duel: Battle City Box,Common, SBCB-EN072,$0.13
Magical Hats,Speed Duel: Battle City Box,Common, SBCB-EN017,$0.14
Magician's Act,Speed Duel: Battle City Box,Common, SBCB-ENS09,$0.32
Roll Out!,Speed Duel: Battle City Box,Common, SBCB-EN081,$0.14
Absorbing Jar,Speed Duel: Battle City Box,Common, SBCB-EN031,$0.16
Dark Blade,Speed Duel: Battle City Box,Common, SBCB-EN092,$0.17
Angel O7,Speed Duel: Battle City Box,Common, SBCB-EN135,$0.22
Magic Formula,Speed Duel: Battle City Box,Common, SBCB-EN188,$0.44
Sealing Ceremony of Mokuton,Speed Duel: Battle City Box,Common, SBCB-EN038,$0.15
Victory Viper XX03,Speed Duel: Battle City Box,Common, SBCB-EN067,$0.16
Spiritual Forest,Speed Duel: Battle City Box,Common, SBCB-EN056,$0.14
Hannibal Necromancer,Speed Duel: Battle City Box,Common, SBCB-EN170,$0.10
Zero Gravity,Speed Duel: Battle City Box,Common, SBCB-EN035,$0.13
Fairy Wind,Speed Duel: Battle City Box,Common, SBCB-EN018,$0.20
Phantom Beast Thunder-Pegasus,Speed Duel: Battle City Box,Common, SBCB-EN046,$0.15
Fury of Thunder,Speed Duel: Battle City Box,Common, SBCB-ENS01,$0.25
Commencement Dance,Speed Duel: Battle City Box,Common, SBCB-EN186,$0.15
Beasts of Phantom,Speed Duel: Battle City Box,Common, SBCB-ENS14,$0.64
Mask of Weakness,Speed Duel: Battle City Box,Common, SBCB-EN123,$0.13
Dark Scorpion - Gorg the Strong,Speed Duel: Battle City Box,Common, SBCB-EN155,$0.13
Archfiend's Oath,Speed Duel: Battle City Box,Common, SBCB-EN190,$0.20
Mask of Brutality,Speed Duel: Battle City Box,Common, SBCB-EN118,$0.16
Hieratic Chant,Speed Duel: Battle City Box,Common, SBCB-ENS03,$0.25
Spell of Mask,Speed Duel: Battle City Box,Common, SBCB-ENS08,$0.56
Moisture Creature,Speed Duel: Battle City Box,Common, SBCB-EN133,$0.13
Mysterious Guard,Speed Duel: Battle City Box,Common, SBCB-EN150,$0.10
Ghost Knight of Jackal,Speed Duel: Battle City Box,Common, SBCB-EN051,$0.16
